created_at,id,id_str,text,full_text,truncated,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,favorited_by,retweeted,scopes,lang,possibly_sensitive,display_text_width,display_text_range,retweeted_status,quoted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-11-05T09:49:34Z,1588830874682159e3,1588830874682159105,"Algunas foticos que hicimos en Las Vegas, esta es la parte que se puede mostrar, el resto 🤐 lo veremos en la review! https://t.co/VhqS3o7G9G","Algunas foticos que hicimos en Las Vegas, esta es la parte que se puede mostrar, el resto 🤐 lo veremos en la review! https://t.co/VhqS3o7G9G",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,30,919,FALSE,NA,FALSE,NA,es,FALSE,NA,116,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-05T00:46:32Z,1588694218549387300,1588694218549387266,"Madre mia, esta jodida la cosa xDDD mañana a primera hora deliberaré!!! Gracias a todos por participar!!! https://t.co/hga01GIWGq","Madre mia, esta jodida la cosa xDDD mañana a primera hora deliberaré!!! Gracias a todos por participar!!! https://t.co/hga01GIWGq",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,11,487,FALSE,NA,FALSE,NA,es,FALSE,NA,105,NA,,1588649883686572e3,1588649883686572032,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-04T11:32:31Z,1588494394218250200,1588494394218250240,"@sfdxpro claro eso nadie lo discute, a ver si cambian el precio de las rtx o que hacen","@sfdxpro claro eso nadie lo discute, a ver si cambian el precio de las rtx o que hacen",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1588472162083537e3,1588472162083536896,2959109789,2959109789,sfdxpro,,,,NA,FALSE,2,119,FALSE,NA,FALSE,NA,es,NA,NA,86,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-04T08:37:54Z,1588450452315725800,1588450452315725832,"@sfdxpro Va a ser interesante, pero la verdad hasta que no la pruebe no me creo nada de las presentaciones, esos números los eligen muy bien, de pruebas y condiciones muy concretas y juegan con ellos como quieren (todas las marcas)","@sfdxpro Va a ser interesante, pero la verdad hasta que no la pruebe no me creo nada de las presentaciones, esos números los eligen muy bien, de pruebas y condiciones muy concretas y juegan con ellos como quieren (todas las marcas)",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1588272534700445700,1588272534700445697,2959109789,2959109789,sfdxpro,,,,NA,FALSE,14,875,FALSE,NA,FALSE,NA,es,NA,NA,231,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-02T14:53:03Z,1587820086471147500,1587820086471147520,@ElonMuskfanbooy gracias fan de elon musk,@ElonMuskfanbooy gracias fan de elon musk,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1587819984696365e3,1587819984696365057,18384757,18384757,ElonMuskfanbooy,,,,NA,FALSE,0,101,FALSE,NA,FALSE,NA,es,NA,NA,41,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-02T14:51:36Z,1587819721835126800,1587819721835126784,"Me gusta Powershell cada día más, tengo un problema?","Me gusta Powershell cada día más, tengo un problema?",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,28,1460,FALSE,NA,FALSE,NA,es,NA,NA,52,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-02T09:12:18Z,1587734332256518100,1587734332256518144,@daviid_stz @JWulen @ClaudioSensasao @fernan_ruiz @migquintana @Miguel_An_Roman @carlosalcaraz @paquito_navarro @illojuan @mariaisabelrr9 felicidades!!,@daviid_stz @JWulen @ClaudioSensasao @fernan_ruiz @migquintana @Miguel_An_Roman @carlosalcaraz @paquito_navarro @illojuan @mariaisabelrr9 felicidades!!,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1587585592937824300,1587585592937824258,2559454542,2559454542,daviid_stz,,,,NA,FALSE,1,161,FALSE,NA,FALSE,NA,pt,NA,NA,151,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-02T09:06:14Z,1587732806985257e3,1587732806985256962,@BaityBait xdd luego dices que no te pagan,@BaityBait xdd luego dices que no te pagan,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1587487825313894400,1587487825313894400,827064884,827064884,BaityBait,,,,NA,FALSE,2,230,FALSE,NA,FALSE,NA,es,NA,NA,42,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-01T16:43:43Z,1587485548846915600,1587485548846915601,A ver echadme un cable: ¿Que juegos tienen los mejores gráficos / más realistas ahora mismo?,A ver echadme un cable: ¿Que juegos tienen los mejores gráficos / más realistas ahora mismo?,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,69,6080,FALSE,NA,FALSE,NA,es,NA,NA,92,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-01T11:02:58Z,1587399794489712600,1587399794489712640,"Hola os dejo un temazo, adiós https://t.co/qkRs3nFweb","Hola os dejo un temazo, adiós https://t.co/qkRs3nFweb",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,23,399,FALSE,NA,FALSE,NA,es,FALSE,NA,53,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-11-01T09:33:34Z,1587377296306053e3,1587377296306053122,@TukaramX arturo... xdddd,@TukaramX arturo... xdddd,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1587374800154120200,1587374800154120194,775400079708520400,775400079708520448,TukaramX,,,,NA,FALSE,0,12,FALSE,NA,FALSE,NA,es,NA,NA,25,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-30T19:39:13Z,1586804939698888700,1586804939698888704,Overwatch 2: si o no?,Overwatch 2: si o no?,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,37,4207,FALSE,NA,FALSE,NA,en,NA,NA,21,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-30T10:16:15Z,1586663263604973600,1586663263604973568,@n360nat es un monopolio esto tio,@n360nat es un monopolio esto tio,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1586662817477845e3,1586662817477844992,356481370,356481370,n360nat,,,,NA,FALSE,0,21,FALSE,NA,FALSE,NA,es,NA,NA,33,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-30T10:09:46Z,1586661630963761200,1586661630963761154,España es el país de todo el mundo donde el modding de PC es más trending 🤣 https://t.co/AaPqh9kHgX,España es el país de todo el mundo donde el modding de PC es más trending 🤣 https://t.co/AaPqh9kHgX,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,20,1143,FALSE,NA,FALSE,NA,es,FALSE,NA,75,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-30T07:18:20Z,1586618488441e6,1586618488440999936,Y la Enciclopedia Encarta https://t.co/igieGZTs5I,Y la Enciclopedia Encarta https://t.co/igieGZTs5I,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,34,452,FALSE,NA,FALSE,NA,es,FALSE,NA,25,NA,,1586119170235711500,1586119170235711489,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-28T10:44:49Z,1585945676185313300,1585945676185313280,Entonces tito Elon ya compró todo esto?,Entonces tito Elon ya compró todo esto?,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,46,2425,FALSE,NA,FALSE,NA,es,NA,NA,39,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-28T09:26:51Z,1585926054786781200,1585926054786781184,@AmayusculaTV @JordiWild @TheAutenticoOne @LeoMargets @TamayoStuff @NachoAmela @TukaramX @PapaGiorgioReal Que locura es esta xddd,@AmayusculaTV @JordiWild @TheAutenticoOne @LeoMargets @TamayoStuff @NachoAmela @TukaramX @PapaGiorgioReal Que locura es esta xddd,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1585801661465112600,1585801661465112576,1323996281811947500,1323996281811947522,AmayusculaTV,,,,NA,FALSE,0,70,FALSE,NA,FALSE,NA,es,NA,NA,129,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-26T17:11:50Z,1585318299013116e3,1585318299013115904,"Respondes aquí con vuestras postales de navidad de @JordiWild &amp; @nategentile7 para ganar una RTX 3080 :3 @TheAutenticoOne será quien elija al ganador.
Contexto en este video 👉 https://t.co/XxY9zOxDII","Respondes aquí con vuestras postales de navidad de @JordiWild &amp; @nategentile7 para ganar una RTX 3080 :3 @TheAutenticoOne será quien elija al ganador.
Contexto en este video 👉 https://t.co/XxY9zOxDII",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,182,1477,FALSE,NA,FALSE,NA,es,FALSE,NA,203,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-26T16:48:50Z,1585312507547164700,1585312507547164690,"Videaso, montando un PC con el gran @JordiWild https://t.co/XxY9zOfuuA","Videaso, montando un PC con el gran @JordiWild https://t.co/XxY9zOfuuA",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,15,334,FALSE,NA,FALSE,NA,es,FALSE,NA,70,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-25T18:25:46Z,1584974514718670800,1584974514718670848,Sale videaso hoy eh,Sale videaso hoy eh,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,698,FALSE,NA,FALSE,NA,es,NA,NA,19,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-21T14:34:38Z,1583466795674968e3,1583466795674968064,"Gente, yo no tengo cuenta de Wallapop ni vendo cosas en Wallapop, hay algunos perfiles que suplantan mi identidad, os aviso x aquí porque estoy recibiendo muchos mensajes sobre eso. Igualmente nos encargaremos de denunciar la cuenta. Un saludo!","Gente, yo no tengo cuenta de Wallapop ni vendo cosas en Wallapop, hay algunos perfiles que suplantan mi identidad, os aviso x aquí porque estoy recibiendo muchos mensajes sobre eso. Igualmente nos encargaremos de denunciar la cuenta. Un saludo!",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,63,3583,FALSE,NA,FALSE,NA,es,NA,NA,244,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-19T17:17:28Z,1582782999804145700,1582782999804145664,Donde puedo comprar una recreativa de DDR de estas dobles originales? Alguien sabe?,Donde puedo comprar una recreativa de DDR de estas dobles originales? Alguien sabe?,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,8,461,FALSE,NA,FALSE,NA,es,NA,NA,83,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-17T13:47:56Z,1582005491869581300,1582005491869581314,¿Cuáles son esas cosas que siempre quisisteis saber sobre los antivirus...? Os leo 🧐,¿Cuáles son esas cosas que siempre quisisteis saber sobre los antivirus...? Os leo 🧐,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,36,2329,FALSE,NA,FALSE,NA,es,NA,NA,84,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-13T19:08:40Z,1580636657140703200,1580636657140703232,@GatitoMimosin perdon por no tener 80 empleados como Linus,@GatitoMimosin perdon por no tener 80 empleados como Linus,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1580620233475125200,1580620233475125248,18035766,18035766,GatitoMimosin,,,,NA,FALSE,0,26,FALSE,NA,FALSE,NA,es,NA,NA,58,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-13T16:52:23Z,1580602358706622500,1580602358706622466,"Bueno gente ahora en un ratito sale la rebiú de la 4090, ha sido el parto más duro, pero yo creo que el resultado lo vale","Bueno gente ahora en un ratito sale la rebiú de la 4090, ha sido el parto más duro, pero yo creo que el resultado lo vale",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,25,1162,FALSE,NA,FALSE,NA,es,NA,NA,121,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-13T09:25:40Z,1580489941179850800,1580489941179850754,"¿Es esta a caso mi mejor cara en una miniatura?
👀 https://t.co/txLqzQ1Sgt","¿Es esta a caso mi mejor cara en una miniatura?
👀 https://t.co/txLqzQ1Sgt",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,12,1003,FALSE,NA,FALSE,NA,es,FALSE,NA,49,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-11T22:04:53Z,1579956227119153200,1579956227119153152,"Nate: tengo algo que hacer no puedo volver muy tarde
Jordi: https://t.co/N9oaNpGGHK","Nate: tengo algo que hacer no puedo volver muy tarde
Jordi: https://t.co/N9oaNpGGHK",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,TRUE,24,1262,FALSE,NA,FALSE,NA,es,FALSE,NA,59,NA,,1579928891640402e3,1579928891640401920,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-07T09:06:38Z,1578310825151893500,1578310825151893507,@TukaramX https://t.co/ZrPVjQlDxE,@TukaramX https://t.co/ZrPVjQlDxE,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1578309657042440200,1578309657042440192,775400079708520400,775400079708520448,TukaramX,,,,NA,FALSE,0,9,FALSE,NA,FALSE,NA,qme,FALSE,NA,9,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-07T08:56:02Z,1578308153577713700,1578308153577713665,@TukaramX Ese aceite te lo traes o que? xdd,@TukaramX Ese aceite te lo traes o que? xdd,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1578305754955907e3,1578305754955907074,775400079708520400,775400079708520448,TukaramX,,,,NA,FALSE,0,19,FALSE,NA,FALSE,NA,es,NA,NA,43,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-06T14:57:12Z,1578036657517121500,1578036657517121536,@_Ouferrat @NakedLunch_ oye pisito gamer unos csgos?,@_Ouferrat @NakedLunch_ oye pisito gamer unos csgos?,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1578006656297930800,1578006656297930755,1272499723702845400,1272499723702845440,_Ouferrat,,,,NA,FALSE,0,2,FALSE,NA,FALSE,NA,es,NA,NA,52,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-06T07:24:07Z,1577922635710840800,1577922635710840832,Que ganas de mandar a la mierda las responsabilidades y jugar CSGO todo el día...,Que ganas de mandar a la mierda las responsabilidades y jugar CSGO todo el día...,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,683,6927,FALSE,NA,FALSE,NA,es,NA,NA,81,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05T13:43:07Z,1577655625101840400,1577655625101840384,"Bueno, quiero darle más cariño a mi PC así que moveré el lanzamiento a final de semana, pero hoy se viene un video top 👿","Bueno, quiero darle más cariño a mi PC así que moveré el lanzamiento a final de semana, pero hoy se viene un video top 👿",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,14,807,FALSE,NA,FALSE,NA,es,NA,NA,120,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-05T07:03:35Z,1577555082584916e3,1577555082584915968,@toryacc por ahi va la cosa xd,@toryacc por ahi va la cosa xd,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1577319449039880200,1577319449039880194,43947842,43947842,toryacc,,,,NA,FALSE,0,4,FALSE,NA,FALSE,NA,es,NA,NA,30,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-04T14:01:35Z,1577297885053554700,1577297885053554690,@PambacitoUwU para eso falta poco también 👀,@PambacitoUwU para eso falta poco también 👀,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1577297466826842e3,1577297466826842114,1128367831622484e3,1128367831622483968,PambacitoUwU,,,,NA,FALSE,0,47,FALSE,NA,FALSE,NA,es,NA,NA,43,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-04T14:01:18Z,1577297815398764500,1577297815398764546,@saskzu cuando llegue el momento 👀,@saskzu cuando llegue el momento 👀,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1577297540915028e3,1577297540915027969,1415782351687364600,1415782351687364621,saskzu,,,,NA,FALSE,0,25,FALSE,NA,FALSE,NA,es,NA,NA,34,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-10-04T13:58:51Z,1577297199804850200,1577297199804850177,"Mi nuevo PC... Es una locura, quizás no tiene una super líquida ni RGB, ni es super ostentoso, pero el resultado es único, muy elegante, muy profundo, nunca he visto nada igual, y nada rinde mejor tributo a la 4090 FE... Sacamos video mañana?","Mi nuevo PC... Es una locura, quizás no tiene una super líquida ni RGB, ni es super ostentoso, pero el resultado es único, muy elegante, muy profundo, nunca he visto nada igual, y nada rinde mejor tributo a la 4090 FE... Sacamos video mañana?",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,45,2586,FALSE,NA,FALSE,NA,es,NA,NA,242,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-30T14:16:05Z,1575851984628088800,1575851984628088833,"Compré Stadia para hacer un video, lo fui dejando lo fui dejando... y ya cerraron 😅🥲🤣","Compré Stadia para hacer un video, lo fui dejando lo fui dejando... y ya cerraron 😅🥲🤣",FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,50,2206,FALSE,NA,FALSE,NA,es,NA,NA,85,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-30T08:20:03Z,1575762384253509600,1575762384253509632,Que tal el nuevo disco de Slipknot?,Que tal el nuevo disco de Slipknot?,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,408,FALSE,NA,FALSE,NA,pt,NA,NA,35,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-25T17:54:09Z,1574094922650640400,1574094922650640384,"Se viene un montón de hardware nuevo para final de año, no se si sois conscientes... De la locura de trabajo que va a ser probarlo todo xd","Se viene un montón de hardware nuevo para final de año, no se si sois conscientes... De la locura de trabajo que va a ser probarlo todo xd",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,29,1234,FALSE,NA,FALSE,NA,es,NA,NA,138,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-20T14:59:07Z,1572238936793092e3,1572238936793092096,Estamos en directo! Presentación de la nueva serie 4000 de Nvidia 😈 https://t.co/1BXqp242WY,Estamos en directo! Presentación de la nueva serie 4000 de Nvidia 😈 https://t.co/1BXqp242WY,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,3,129,FALSE,NA,FALSE,NA,es,FALSE,NA,91,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-20T13:59:10Z,1572223848631738400,1572223848631738370,@DaniBigBoss dale sorteo 5 meses,@DaniBigBoss dale sorteo 5 meses,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1572221065434386400,1572221065434386433,137883563,137883563,DaniBigBoss,,,,NA,FALSE,0,9,FALSE,NA,FALSE,NA,no,NA,NA,32,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-20T13:43:36Z,157221993053943e4,1572219930539429891,Se viene la serie 4000 en teoría... Vemos la presentación juntos?,Se viene la serie 4000 en teoría... Vemos la presentación juntos?,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1572219840793804800,1572219840793804803,752467675528454100,752467675528454144,nategentile7,,,,NA,FALSE,3,378,FALSE,NA,FALSE,NA,es,NA,NA,65,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-20T13:43:15Z,1572219840793804800,1572219840793804803,Directito de Nvidia o que hoy?¿?,Directito de Nvidia o que hoy?¿?,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,5,528,FALSE,NA,FALSE,NA,es,NA,NA,32,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-19T17:22:17Z,1571912576552013800,1571912576552013824,rate my setup https://t.co/UTSQCmUoiV,rate my setup https://t.co/UTSQCmUoiV,FALSE,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,46,1746,FALSE,NA,FALSE,NA,en,FALSE,NA,13,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-19T15:10:46Z,1571879480016228400,1571879480016228360,"Chicos tengo una duda existencial y necesito que me ayudéis...! Cuando compráis un procesador para vuestro PC, ¿qué os interesa saber?","Chicos tengo una duda existencial y necesito que me ayudéis...! Cuando compráis un procesador para vuestro PC, ¿qué os interesa saber?",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,22,1929,FALSE,NA,FALSE,NA,es,NA,NA,134,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-16T21:42:41Z,1570890944391819300,1570890944391819265,En 7 días se sortea la 3090 TI... Y en 3 días arranca la GTC! Os dejo link del sorteo para que os podáis registrar :) @NVIDIAGeForceES https://t.co/Ej2QQ6K9A9 https://t.co/pvC4QwlFfE,En 7 días se sortea la 3090 TI... Y en 3 días arranca la GTC! Os dejo link del sorteo para que os podáis registrar :) @NVIDIAGeForceES https://t.co/Ej2QQ6K9A9 https://t.co/pvC4QwlFfE,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,22,230,FALSE,NA,FALSE,NA,es,FALSE,NA,158,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-10T17:10:23Z,1568648089996787700,1568648089996787716,@_fabianalexis buah le tengo muchas ganas eh,@_fabianalexis buah le tengo muchas ganas eh,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,0,32,FALSE,NA,FALSE,NA,es,NA,NA,44,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-10T17:09:07Z,1568647770084458500,1568647770084458496,"Estoy pensando Slackware, que salió la 15.0 y la verdad me da mucha nostalgia de mis años de Linuxero fanático... O Clear Linux de Intel que parece que da muy buen rendimiento en el procesador que voy a usar 👨‍💻","Estoy pensando Slackware, que salió la 15.0 y la verdad me da mucha nostalgia de mis años de Linuxero fanático... O Clear Linux de Intel que parece que da muy buen rendimiento en el procesador que voy a usar 👨‍💻",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1568646723777740800,1568646723777740806,752467675528454100,752467675528454144,nategentile7,,,,NA,FALSE,8,422,FALSE,NA,FALSE,NA,es,NA,NA,211,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-10T17:04:57Z,1568646723777740800,1568646723777740806,"Me vuelvo a full Linux, qué distribución hacemos? Os leo 👀","Me vuelvo a full Linux, qué distribución hacemos? Os leo 👀",FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,41,2023,FALSE,NA,FALSE,NA,es,NA,NA,58,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-09-07T11:28:30Z,1567474889463931e3,1567474889463930882,Apple event hoy eh... Tengo tanto hype que igual hasta hago un directo,Apple event hoy eh... Tengo tanto hype que igual hasta hago un directo,FALSE,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,9,766,FALSE,NA,FALSE,NA,es,NA,NA,70,NA,,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
